timestamp,message
1618842200186,"{ ""time"":""2021-04-19T14:23:15.537Z"", ""process"":""1489"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=French"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=English""}"
1618842292416,"{ ""time"":""2021-04-19T14:24:49.370Z"", ""process"":""1491"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=test"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842297186,"{ ""time"":""2021-04-19T14:24:52.338Z"", ""process"":""1460"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=test"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=test""}"
1618842308431,"{ ""time"":""2021-04-19T14:25:05.588Z"", ""process"":""1547"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=alert%20%E2%80%9C%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E%E2%80%9D:"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842310682,"{ ""time"":""2021-04-19T14:25:08.288Z"", ""process"":""1484"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=alert%2520%25E2%2580%259C%253Cscript%253Ealert%28%25E2%2580%259CHouston%2C%2520we%2520have%2520a%2520problem%21%21%25E2%2580%259D%29%253C%2Fscript%253E%25E2%2580%259D%3A"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=alert%20%E2%80%9C%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E%E2%80%9D:""}"
1618842312183,"{ ""time"":""2021-04-19T14:25:10.588Z"", ""process"":""1472"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=alert%252520%2525E2%252580%25259C%25253Cscript%25253Ealert%2528%2525E2%252580%25259CHouston%252C%252520we%252520have%252520a%252520problem%2521%2521%2525E2%252580%25259D%2529%25253C%252Fscript%25253E%2525E2%252580%25259D%253A"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=alert%2520%25E2%2580%259C%253Cscript%253Ealert%28%25E2%2580%259CHouston%2C%2520we%2520have%2520a%2520problem%21%21%25E2%2580%259D%29%253C%2Fscript%253E%25E2%2580%259D%3A""}"
1618842316186,"{ ""time"":""2021-04-19T14:25:12.078Z"", ""process"":""1507"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=alert%25252520%252525E2%25252580%2525259C%2525253Cscript%2525253Ealert%252528%252525E2%25252580%2525259CHouston%25252C%25252520we%25252520have%25252520a%25252520problem%252521%252521%252525E2%25252580%2525259D%252529%2525253C%25252Fscript%2525253E%252525E2%25252580%2525259D%25253A"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=alert%252520%2525E2%252580%25259C%25253Cscript%25253Ealert%2528%2525E2%252580%25259CHouston%252C%252520we%252520have%252520a%252520problem%2521%2521%2525E2%252580%25259D%2529%25253C%252Fscript%25253E%2525E2%252580%25259D%253A""}"
1618842360214,"{ ""time"":""2021-04-19T14:25:57.384Z"", ""process"":""1536"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%E2%80%9C%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E%E2%80%9D;"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842365186,"{ ""time"":""2021-04-19T14:26:00.105Z"", ""process"":""1503"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%25E2%2580%259C%253Cscript%253Ealert%28%25E2%2580%259CHouston%2C%2520we%2520have%2520a%2520problem%21%21%25E2%2580%259D%29%253C%2Fscript%253E%25E2%2580%259D%3B"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=%E2%80%9C%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E%E2%80%9D;""}"
1618842398489,"{ ""time"":""2021-04-19T14:26:36.459Z"", ""process"":""1555"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842403186,"{ ""time"":""2021-04-19T14:26:38.389Z"", ""process"":""1482"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%253Cscript%253Ealert%28%25E2%2580%259CHouston%2C%2520we%2520have%2520a%2520problem%21%21%25E2%2580%259D%29%253C%2Fscript%253E"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E""}"
1618842414186,"{ ""time"":""2021-04-19T14:26:49.727Z"", ""process"":""1567"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%E2%80%9C%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E%E2%80%9D"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842455186,"{ ""time"":""2021-04-19T14:27:30.779Z"", ""process"":""1538"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%3Cscript%3Ealert(%E2%80%9CHouston,%20we%20have%20a%20problem!!%E2%80%9D)%3C/script%3E"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842485186,"{ ""time"":""2021-04-19T14:28:00.368Z"", ""process"":""1611"", ""filename"":""/var/www/html/DVWA/vulnerabilities/xss_d/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/xss_d/index.php"", ""query"":""?default=%3Cscript%3Ealert(document.cookie)%3C/script%3E"",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""-""}"
1618842925186,"{ ""time"":""2021-04-19T14:35:20.949Z"", ""process"":""6514"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/xss_d/?default=%3Cscript%3Ealert(document.cookie)%3C/script%3E""}"
1618842931879,"{ ""time"":""2021-04-19T14:35:29.078Z"", ""process"":""1697"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""POST"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618842936186,"{ ""time"":""2021-04-19T14:35:31.876Z"", ""process"":""1608"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""POST"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843180063,"{ ""time"":""2021-04-19T14:39:39.706Z"", ""process"":""626"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""302"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843180313,"{ ""time"":""2021-04-19T14:39:39.896Z"", ""process"":""1304"", ""filename"":""/var/www/html/DVWA/login.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/login.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""-""}"
1618843180563,"{ ""time"":""2021-04-19T14:39:40.210Z"", ""process"":""978"", ""filename"":""/var/www/html/DVWA/dvwa/css/login.css"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/css/login.css"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/login.php""}"
1618843180814,"{ ""time"":""2021-04-19T14:39:40.397Z"", ""process"":""3454"", ""filename"":""/var/www/html/DVWA/dvwa/images/login_logo.png"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/images/login_logo.png"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/login.php""}"
1618843185186,"{ ""time"":""2021-04-19T14:39:40.602Z"", ""process"":""216"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/login.php""}"
1618843200581,"{ ""time"":""2021-04-19T14:40:00.379Z"", ""process"":""1645"", ""filename"":""/var/www/html/DVWA/login.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/login.php"", ""query"":"""",""method"":""POST"", ""status"":""302"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/login.php""}"
1618843201082,"{ ""time"":""2021-04-19T14:40:00.579Z"", ""process"":""930"", ""filename"":""/var/www/html/DVWA/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/login.php""}"
1618843201082,"{ ""time"":""2021-04-19T14:40:00.842Z"", ""process"":""478"", ""filename"":""/var/www/html/DVWA/dvwa/css/main.css"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/css/main.css"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/index.php""}"
1618843201082,"{ ""time"":""2021-04-19T14:40:01.041Z"", ""process"":""400"", ""filename"":""/var/www/html/DVWA/dvwa/js/dvwaPage.js"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/js/dvwaPage.js"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/index.php""}"
1618843201332,"{ ""time"":""2021-04-19T14:40:01.046Z"", ""process"":""272"", ""filename"":""/var/www/html/DVWA/dvwa/js/add_event_listeners.js"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/js/add_event_listeners.js"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/index.php""}"
1618843203834,"{ ""time"":""2021-04-19T14:40:01.256Z"", ""process"":""231"", ""filename"":""/var/www/html/DVWA/dvwa/images/logo.png"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/images/logo.png"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/index.php""}"
1618843204584,"{ ""time"":""2021-04-19T14:40:03.666Z"", ""process"":""2572"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/index.php""}"
1618843209186,"{ ""time"":""2021-04-19T14:40:04.366Z"", ""process"":""382"", ""filename"":""/var/www/html/DVWA/dvwa/js/add_event_listeners.js"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/js/add_event_listeners.js"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843214841,"{ ""time"":""2021-04-19T14:40:14.465Z"", ""process"":""848"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843218594,"{ ""time"":""2021-04-19T14:40:14.715Z"", ""process"":""2915"", ""filename"":""/var/www/html/DVWA/dvwa/images/lock.png"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/images/lock.png"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843218594,"{ ""time"":""2021-04-19T14:40:18.389Z"", ""process"":""499"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""POST"", ""status"":""302"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843221846,"{ ""time"":""2021-04-19T14:40:18.581Z"", ""process"":""920"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843226186,"{ ""time"":""2021-04-19T14:40:21.622Z"", ""process"":""1577"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843226889,"{ ""time"":""2021-04-19T14:40:26.491Z"", ""process"":""1798"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
1618843231186,"{ ""time"":""2021-04-19T14:40:26.752Z"", ""process"":""207"", ""filename"":""/var/www/html/DVWA/favicon.ico"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/favicon.ico"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843233855,"{ ""time"":""2021-04-19T14:40:33.423Z"", ""process"":""847"", ""filename"":""/var/www/html/DVWA/setup.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/setup.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843237858,"{ ""time"":""2021-04-19T14:40:33.688Z"", ""process"":""1708"", ""filename"":""/var/www/html/DVWA/dvwa/images/spanner.png"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/dvwa/images/spanner.png"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/setup.php""}"
1618843242186,"{ ""time"":""2021-04-19T14:40:37.776Z"", ""process"":""1463"", ""filename"":""/var/www/html/DVWA/vulnerabilities/javascript/index.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/vulnerabilities/javascript/index.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/setup.php""}"
1618843250867,"{ ""time"":""2021-04-19T14:40:47.751Z"", ""process"":""856"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""GET"", ""status"":""200"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/vulnerabilities/javascript/""}"
1618843251117,"{ ""time"":""2021-04-19T14:40:50.671Z"", ""process"":""490"", ""filename"":""/var/www/html/DVWA/security.php"", ""remoteIP"":""91.195.99.178"", ""host"":""ec2-18-116-12-178.us-east-2.compute.amazonaws.com"", ""request"":""/security.php"", ""query"":"""",""method"":""POST"", ""status"":""302"", ""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"",""referer"":""http://ec2-18-116-12-178.us-east-2.compute.amazonaws.com/security.php""}"
